timestamp,value,label,datetime,date,time,day,hour,minute
1470388500,-0.146567013,0,2016-08-05 09:15:00,2016-08-05,09:15:00,Friday,9,15
1470388800,0.074292384,0,2016-08-05 09:20:00,2016-08-05,09:20:00,Friday,9,20
1470389100,-0.036137314,0,2016-08-05 09:25:00,2016-08-05,09:25:00,Friday,9,25
1470389400,0.074292384,0,2016-08-05 09:30:00,2016-08-05,09:30:00,Friday,9,30
1470389700,0.074292384,0,2016-08-05 09:35:00,2016-08-05,09:35:00,Friday,9,35
1470390000,0.074292384,0,2016-08-05 09:40:00,2016-08-05,09:40:00,Friday,9,40
1470390300,0.074292384,0,2016-08-05 09:45:00,2016-08-05,09:45:00,Friday,9,45
1470390600,0.074292384,0,2016-08-05 09:50:00,2016-08-05,09:50:00,Friday,9,50
1470390900,-0.036137314,0,2016-08-05 09:55:00,2016-08-05,09:55:00,Friday,9,55
1470391200,0.074292384,0,2016-08-05 10:00:00,2016-08-05,10:00:00,Friday,10,0
1470391500,0.074292384,0,2016-08-05 10:05:00,2016-08-05,10:05:00,Friday,10,5
1470391800,0.074292384,0,2016-08-05 10:10:00,2016-08-05,10:10:00,Friday,10,10
1470392100,0.074292384,0,2016-08-05 10:15:00,2016-08-05,10:15:00,Friday,10,15
1470392400,0.184722083,0,2016-08-05 10:20:00,2016-08-05,10:20:00,Friday,10,20
1470392700,0.184722083,0,2016-08-05 10:25:00,2016-08-05,10:25:00,Friday,10,25
1470393000,0.295151781,0,2016-08-05 10:30:00,2016-08-05,10:30:00,Friday,10,30
1470393300,0.074292384,0,2016-08-05 10:35:00,2016-08-05,10:35:00,Friday,10,35
1470393600,0.295151781,0,2016-08-05 10:40:00,2016-08-05,10:40:00,Friday,10,40
1470393900,0.40558148,0,2016-08-05 10:45:00,2016-08-05,10:45:00,Friday,10,45
1470394200,0.184722083,0,2016-08-05 10:50:00,2016-08-05,10:50:00,Friday,10,50
1470394500,0.295151781,0,2016-08-05 10:55:00,2016-08-05,10:55:00,Friday,10,55
1470394800,0.295151781,0,2016-08-05 11:00:00,2016-08-05,11:00:00,Friday,11,0
1470395100,0.295151781,0,2016-08-05 11:05:00,2016-08-05,11:05:00,Friday,11,5
1470395400,0.295151781,0,2016-08-05 11:10:00,2016-08-05,11:10:00,Friday,11,10
1470395700,0.295151781,0,2016-08-05 11:15:00,2016-08-05,11:15:00,Friday,11,15
1470396000,0.295151781,0,2016-08-05 11:20:00,2016-08-05,11:20:00,Friday,11,20
1470396300,0.40558148,0,2016-08-05 11:25:00,2016-08-05,11:25:00,Friday,11,25
1470396600,0.184722083,0,2016-08-05 11:30:00,2016-08-05,11:30:00,Friday,11,30
1470396900,0.295151781,0,2016-08-05 11:35:00,2016-08-05,11:35:00,Friday,11,35
1470397200,0.516011178,0,2016-08-05 11:40:00,2016-08-05,11:40:00,Friday,11,40
1470397500,0.40558148,0,2016-08-05 11:45:00,2016-08-05,11:45:00,Friday,11,45
1470397800,0.40558148,0,2016-08-05 11:50:00,2016-08-05,11:50:00,Friday,11,50
1470398100,0.516011178,0,2016-08-05 11:55:00,2016-08-05,11:55:00,Friday,11,55
1470398400,0.40558148,0,2016-08-05 12:00:00,2016-08-05,12:00:00,Friday,12,0
1470398700,0.516011178,0,2016-08-05 12:05:00,2016-08-05,12:05:00,Friday,12,5
1470399000,0.516011178,0,2016-08-05 12:10:00,2016-08-05,12:10:00,Friday,12,10
1470399300,0.516011178,0,2016-08-05 12:15:00,2016-08-05,12:15:00,Friday,12,15
1470399600,0.40558148,0,2016-08-05 12:20:00,2016-08-05,12:20:00,Friday,12,20
1470399900,0.516011178,0,2016-08-05 12:25:00,2016-08-05,12:25:00,Friday,12,25
1470400200,0.6264408770000001,0,2016-08-05 12:30:00,2016-08-05,12:30:00,Friday,12,30
1470400500,0.516011178,0,2016-08-05 12:35:00,2016-08-05,12:35:00,Friday,12,35
1470400800,0.6264408770000001,0,2016-08-05 12:40:00,2016-08-05,12:40:00,Friday,12,40
1470401100,0.6264408770000001,0,2016-08-05 12:45:00,2016-08-05,12:45:00,Friday,12,45
1470401400,0.8473002740000001,0,2016-08-05 12:50:00,2016-08-05,12:50:00,Friday,12,50
1470401700,0.736870575,0,2016-08-05 12:55:00,2016-08-05,12:55:00,Friday,12,55
1470402000,0.40558148,0,2016-08-05 13:00:00,2016-08-05,13:00:00,Friday,13,0
1470402300,0.516011178,0,2016-08-05 13:05:00,2016-08-05,13:05:00,Friday,13,5
1470402600,0.40558148,0,2016-08-05 13:10:00,2016-08-05,13:10:00,Friday,13,10
1470402900,0.516011178,0,2016-08-05 13:15:00,2016-08-05,13:15:00,Friday,13,15
1470403200,0.6264408770000001,0,2016-08-05 13:20:00,2016-08-05,13:20:00,Friday,13,20
1470403500,0.6264408770000001,0,2016-08-05 13:25:00,2016-08-05,13:25:00,Friday,13,25
1470403800,0.6264408770000001,0,2016-08-05 13:30:00,2016-08-05,13:30:00,Friday,13,30
1470404100,0.40558148,0,2016-08-05 13:35:00,2016-08-05,13:35:00,Friday,13,35
1470404400,0.6264408770000001,0,2016-08-05 13:40:00,2016-08-05,13:40:00,Friday,13,40
1470404700,0.516011178,0,2016-08-05 13:45:00,2016-08-05,13:45:00,Friday,13,45
1470405000,0.516011178,0,2016-08-05 13:50:00,2016-08-05,13:50:00,Friday,13,50
1470405300,0.40558148,0,2016-08-05 13:55:00,2016-08-05,13:55:00,Friday,13,55
1470405600,0.516011178,0,2016-08-05 14:00:00,2016-08-05,14:00:00,Friday,14,0
1470405900,0.40558148,0,2016-08-05 14:05:00,2016-08-05,14:05:00,Friday,14,5
1470406200,0.516011178,0,2016-08-05 14:10:00,2016-08-05,14:10:00,Friday,14,10
1470406500,0.40558148,0,2016-08-05 14:15:00,2016-08-05,14:15:00,Friday,14,15
1470406800,0.6264408770000001,0,2016-08-05 14:20:00,2016-08-05,14:20:00,Friday,14,20
1470407100,0.6264408770000001,0,2016-08-05 14:25:00,2016-08-05,14:25:00,Friday,14,25
1470407400,0.516011178,0,2016-08-05 14:30:00,2016-08-05,14:30:00,Friday,14,30
1470407700,0.40558148,0,2016-08-05 14:35:00,2016-08-05,14:35:00,Friday,14,35
1470408000,0.516011178,0,2016-08-05 14:40:00,2016-08-05,14:40:00,Friday,14,40
1470408300,0.516011178,0,2016-08-05 14:45:00,2016-08-05,14:45:00,Friday,14,45
1470408600,0.516011178,0,2016-08-05 14:50:00,2016-08-05,14:50:00,Friday,14,50
1470408900,0.184722083,0,2016-08-05 14:55:00,2016-08-05,14:55:00,Friday,14,55
1470409200,0.40558148,0,2016-08-05 15:00:00,2016-08-05,15:00:00,Friday,15,0
1470409500,0.184722083,0,2016-08-05 15:05:00,2016-08-05,15:05:00,Friday,15,5
1470409800,0.295151781,0,2016-08-05 15:10:00,2016-08-05,15:10:00,Friday,15,10
1470410100,0.184722083,0,2016-08-05 15:15:00,2016-08-05,15:15:00,Friday,15,15
1470410400,0.074292384,0,2016-08-05 15:20:00,2016-08-05,15:20:00,Friday,15,20
1470410700,0.074292384,0,2016-08-05 15:25:00,2016-08-05,15:25:00,Friday,15,25
1470411000,0.074292384,0,2016-08-05 15:30:00,2016-08-05,15:30:00,Friday,15,30
1470411300,0.074292384,0,2016-08-05 15:35:00,2016-08-05,15:35:00,Friday,15,35
1470411600,0.074292384,0,2016-08-05 15:40:00,2016-08-05,15:40:00,Friday,15,40
1470411900,-0.036137314,0,2016-08-05 15:45:00,2016-08-05,15:45:00,Friday,15,45
1470412200,-0.146567013,0,2016-08-05 15:50:00,2016-08-05,15:50:00,Friday,15,50
1470412500,-0.256996711,0,2016-08-05 15:55:00,2016-08-05,15:55:00,Friday,15,55
1470412800,0.074292384,0,2016-08-05 16:00:00,2016-08-05,16:00:00,Friday,16,0
1470413100,-0.146567013,0,2016-08-05 16:05:00,2016-08-05,16:05:00,Friday,16,5
1470413400,-0.36742641,0,2016-08-05 16:10:00,2016-08-05,16:10:00,Friday,16,10
1470413700,-0.256996711,0,2016-08-05 16:15:00,2016-08-05,16:15:00,Friday,16,15
1470414000,-0.256996711,0,2016-08-05 16:20:00,2016-08-05,16:20:00,Friday,16,20
1470414300,-0.36742641,0,2016-08-05 16:25:00,2016-08-05,16:25:00,Friday,16,25
1470414600,-0.47785610799999995,0,2016-08-05 16:30:00,2016-08-05,16:30:00,Friday,16,30
1470414900,-0.36742641,0,2016-08-05 16:35:00,2016-08-05,16:35:00,Friday,16,35
1470415200,-0.36742641,0,2016-08-05 16:40:00,2016-08-05,16:40:00,Friday,16,40
1470415500,-0.36742641,0,2016-08-05 16:45:00,2016-08-05,16:45:00,Friday,16,45
1470415800,-0.36742641,0,2016-08-05 16:50:00,2016-08-05,16:50:00,Friday,16,50
1470416100,-0.36742641,0,2016-08-05 16:55:00,2016-08-05,16:55:00,Friday,16,55
1470416400,-0.47785610799999995,0,2016-08-05 17:00:00,2016-08-05,17:00:00,Friday,17,0
1470416700,-0.36742641,0,2016-08-05 17:05:00,2016-08-05,17:05:00,Friday,17,5
1470417000,-0.809145204,0,2016-08-05 17:10:00,2016-08-05,17:10:00,Friday,17,10
1470417300,-0.588285807,0,2016-08-05 17:15:00,2016-08-05,17:15:00,Friday,17,15
1470417600,-0.809145204,0,2016-08-05 17:20:00,2016-08-05,17:20:00,Friday,17,20
1470417900,-0.919574903,0,2016-08-05 17:25:00,2016-08-05,17:25:00,Friday,17,25
1470418200,-0.919574903,0,2016-08-05 17:30:00,2016-08-05,17:30:00,Friday,17,30
1470418500,-0.809145204,0,2016-08-05 17:35:00,2016-08-05,17:35:00,Friday,17,35
1470418800,-1.030004601,0,2016-08-05 17:40:00,2016-08-05,17:40:00,Friday,17,40
1470419100,-1.030004601,0,2016-08-05 17:45:00,2016-08-05,17:45:00,Friday,17,45
1470419400,-0.919574903,0,2016-08-05 17:50:00,2016-08-05,17:50:00,Friday,17,50
1470419700,-1.1404343000000001,0,2016-08-05 17:55:00,2016-08-05,17:55:00,Friday,17,55
1470420000,-1.1404343000000001,0,2016-08-05 18:00:00,2016-08-05,18:00:00,Friday,18,0
1470420300,-1.250863998,0,2016-08-05 18:05:00,2016-08-05,18:05:00,Friday,18,5
1470420600,-1.1404343000000001,0,2016-08-05 18:10:00,2016-08-05,18:10:00,Friday,18,10
1470420900,-1.030004601,0,2016-08-05 18:15:00,2016-08-05,18:15:00,Friday,18,15
1470421200,-1.1404343000000001,0,2016-08-05 18:20:00,2016-08-05,18:20:00,Friday,18,20
1470421500,-1.250863998,0,2016-08-05 18:25:00,2016-08-05,18:25:00,Friday,18,25
1470421800,-1.250863998,0,2016-08-05 18:30:00,2016-08-05,18:30:00,Friday,18,30
1470422100,-1.1404343000000001,0,2016-08-05 18:35:00,2016-08-05,18:35:00,Friday,18,35
1470422400,-1.3612936969999998,0,2016-08-05 18:40:00,2016-08-05,18:40:00,Friday,18,40
1470422700,-1.3612936969999998,0,2016-08-05 18:45:00,2016-08-05,18:45:00,Friday,18,45
1470423000,-1.3612936969999998,0,2016-08-05 18:50:00,2016-08-05,18:50:00,Friday,18,50
1470423300,-1.3612936969999998,0,2016-08-05 18:55:00,2016-08-05,18:55:00,Friday,18,55
1470423600,-1.3612936969999998,0,2016-08-05 19:00:00,2016-08-05,19:00:00,Friday,19,0
1470423900,-1.3612936969999998,0,2016-08-05 19:05:00,2016-08-05,19:05:00,Friday,19,5
1470424200,-1.3612936969999998,0,2016-08-05 19:10:00,2016-08-05,19:10:00,Friday,19,10
1470424500,-1.3612936969999998,0,2016-08-05 19:15:00,2016-08-05,19:15:00,Friday,19,15
1470424800,-1.3612936969999998,0,2016-08-05 19:20:00,2016-08-05,19:20:00,Friday,19,20
1470425100,-1.471723395,0,2016-08-05 19:25:00,2016-08-05,19:25:00,Friday,19,25
1470425400,-1.471723395,0,2016-08-05 19:30:00,2016-08-05,19:30:00,Friday,19,30
1470425700,-1.471723395,0,2016-08-05 19:35:00,2016-08-05,19:35:00,Friday,19,35
1470426000,-1.3612936969999998,0,2016-08-05 19:40:00,2016-08-05,19:40:00,Friday,19,40
1470426300,-1.471723395,0,2016-08-05 19:45:00,2016-08-05,19:45:00,Friday,19,45
1470426600,-1.3612936969999998,0,2016-08-05 19:50:00,2016-08-05,19:50:00,Friday,19,50
1470426900,-1.471723395,0,2016-08-05 19:55:00,2016-08-05,19:55:00,Friday,19,55
1470427200,-1.471723395,0,2016-08-05 20:00:00,2016-08-05,20:00:00,Friday,20,0
1470427500,-1.471723395,0,2016-08-05 20:05:00,2016-08-05,20:05:00,Friday,20,5
1470427800,-1.471723395,0,2016-08-05 20:10:00,2016-08-05,20:10:00,Friday,20,10
1470428100,-1.471723395,0,2016-08-05 20:15:00,2016-08-05,20:15:00,Friday,20,15
1470428400,-1.471723395,0,2016-08-05 20:20:00,2016-08-05,20:20:00,Friday,20,20
1470428700,-1.471723395,0,2016-08-05 20:25:00,2016-08-05,20:25:00,Friday,20,25
1470429000,-1.5821530940000001,0,2016-08-05 20:30:00,2016-08-05,20:30:00,Friday,20,30
1470429300,-1.5821530940000001,0,2016-08-05 20:35:00,2016-08-05,20:35:00,Friday,20,35
1470429600,-1.471723395,0,2016-08-05 20:40:00,2016-08-05,20:40:00,Friday,20,40
1470429900,-1.471723395,0,2016-08-05 20:45:00,2016-08-05,20:45:00,Friday,20,45
1470430200,-1.471723395,0,2016-08-05 20:50:00,2016-08-05,20:50:00,Friday,20,50
1470430500,-1.5821530940000001,0,2016-08-05 20:55:00,2016-08-05,20:55:00,Friday,20,55
1470430800,-1.3612936969999998,0,2016-08-05 21:00:00,2016-08-05,21:00:00,Friday,21,0
1470431100,-1.3612936969999998,0,2016-08-05 21:05:00,2016-08-05,21:05:00,Friday,21,5
1470431400,-1.5821530940000001,0,2016-08-05 21:10:00,2016-08-05,21:10:00,Friday,21,10
1470431700,-1.5821530940000001,0,2016-08-05 21:15:00,2016-08-05,21:15:00,Friday,21,15
1470432000,-1.471723395,0,2016-08-05 21:20:00,2016-08-05,21:20:00,Friday,21,20
1470432300,-1.5821530940000001,0,2016-08-05 21:25:00,2016-08-05,21:25:00,Friday,21,25
1470432600,-1.471723395,0,2016-08-05 21:30:00,2016-08-05,21:30:00,Friday,21,30
1470432900,-1.5821530940000001,0,2016-08-05 21:35:00,2016-08-05,21:35:00,Friday,21,35
1470433200,-1.471723395,0,2016-08-05 21:40:00,2016-08-05,21:40:00,Friday,21,40
1470433500,-1.3612936969999998,0,2016-08-05 21:45:00,2016-08-05,21:45:00,Friday,21,45
1470433800,-1.471723395,0,2016-08-05 21:50:00,2016-08-05,21:50:00,Friday,21,50
1470434100,-1.3612936969999998,0,2016-08-05 21:55:00,2016-08-05,21:55:00,Friday,21,55
1470434400,-1.3612936969999998,0,2016-08-05 22:00:00,2016-08-05,22:00:00,Friday,22,0
1470434700,-1.3612936969999998,0,2016-08-05 22:05:00,2016-08-05,22:05:00,Friday,22,5
1470435000,-1.3612936969999998,0,2016-08-05 22:10:00,2016-08-05,22:10:00,Friday,22,10
1470435300,-1.3612936969999998,0,2016-08-05 22:15:00,2016-08-05,22:15:00,Friday,22,15
1470435600,-1.250863998,0,2016-08-05 22:20:00,2016-08-05,22:20:00,Friday,22,20
1470435900,-1.250863998,0,2016-08-05 22:25:00,2016-08-05,22:25:00,Friday,22,25
1470436200,-1.030004601,0,2016-08-05 22:30:00,2016-08-05,22:30:00,Friday,22,30
1470436500,-1.250863998,0,2016-08-05 22:35:00,2016-08-05,22:35:00,Friday,22,35
1470436800,-1.250863998,0,2016-08-05 22:40:00,2016-08-05,22:40:00,Friday,22,40
1470437100,-1.1404343000000001,0,2016-08-05 22:45:00,2016-08-05,22:45:00,Friday,22,45
1470437400,-1.1404343000000001,0,2016-08-05 22:50:00,2016-08-05,22:50:00,Friday,22,50
1470437700,-1.1404343000000001,0,2016-08-05 22:55:00,2016-08-05,22:55:00,Friday,22,55
1470438000,-1.1404343000000001,0,2016-08-05 23:00:00,2016-08-05,23:00:00,Friday,23,0
1470438300,-1.1404343000000001,0,2016-08-05 23:05:00,2016-08-05,23:05:00,Friday,23,5
1470438600,-1.1404343000000001,0,2016-08-05 23:10:00,2016-08-05,23:10:00,Friday,23,10
1470438900,-1.030004601,0,2016-08-05 23:15:00,2016-08-05,23:15:00,Friday,23,15
1470439200,-1.030004601,0,2016-08-05 23:20:00,2016-08-05,23:20:00,Friday,23,20
1470439500,-1.030004601,0,2016-08-05 23:25:00,2016-08-05,23:25:00,Friday,23,25
1470439800,-1.030004601,0,2016-08-05 23:30:00,2016-08-05,23:30:00,Friday,23,30
1470440100,-1.1404343000000001,0,2016-08-05 23:35:00,2016-08-05,23:35:00,Friday,23,35
1470440400,-1.030004601,0,2016-08-05 23:40:00,2016-08-05,23:40:00,Friday,23,40
1470440700,-0.919574903,0,2016-08-05 23:45:00,2016-08-05,23:45:00,Friday,23,45
1470441000,-0.919574903,0,2016-08-05 23:50:00,2016-08-05,23:50:00,Friday,23,50
1470441300,-0.809145204,0,2016-08-05 23:55:00,2016-08-05,23:55:00,Friday,23,55
1470441600,-0.919574903,0,2016-08-06 00:00:00,2016-08-06,00:00:00,Saturday,0,0
1470441900,-0.809145204,0,2016-08-06 00:05:00,2016-08-06,00:05:00,Saturday,0,5
1470442200,-0.809145204,0,2016-08-06 00:10:00,2016-08-06,00:10:00,Saturday,0,10
1470442500,-0.809145204,0,2016-08-06 00:15:00,2016-08-06,00:15:00,Saturday,0,15
1470442800,-0.809145204,0,2016-08-06 00:20:00,2016-08-06,00:20:00,Saturday,0,20
1470443100,-0.698715505,0,2016-08-06 00:25:00,2016-08-06,00:25:00,Saturday,0,25
1470443400,-0.809145204,0,2016-08-06 00:30:00,2016-08-06,00:30:00,Saturday,0,30
1470443700,-0.698715505,0,2016-08-06 00:35:00,2016-08-06,00:35:00,Saturday,0,35
1470444000,-0.698715505,0,2016-08-06 00:40:00,2016-08-06,00:40:00,Saturday,0,40
1470444300,-0.698715505,0,2016-08-06 00:45:00,2016-08-06,00:45:00,Saturday,0,45
1470444600,-0.47785610799999995,0,2016-08-06 00:50:00,2016-08-06,00:50:00,Saturday,0,50
1470444900,-0.588285807,0,2016-08-06 00:55:00,2016-08-06,00:55:00,Saturday,0,55
1470445200,-0.47785610799999995,0,2016-08-06 01:00:00,2016-08-06,01:00:00,Saturday,1,0
1470445500,-0.588285807,0,2016-08-06 01:05:00,2016-08-06,01:05:00,Saturday,1,5
1470445800,-0.47785610799999995,0,2016-08-06 01:10:00,2016-08-06,01:10:00,Saturday,1,10
1470446100,-0.47785610799999995,0,2016-08-06 01:15:00,2016-08-06,01:15:00,Saturday,1,15
1470446400,-0.36742641,0,2016-08-06 01:20:00,2016-08-06,01:20:00,Saturday,1,20
1470446700,-0.36742641,0,2016-08-06 01:25:00,2016-08-06,01:25:00,Saturday,1,25
1470447000,-0.36742641,0,2016-08-06 01:30:00,2016-08-06,01:30:00,Saturday,1,30
1470447300,-0.256996711,0,2016-08-06 01:35:00,2016-08-06,01:35:00,Saturday,1,35
1470447600,-0.256996711,0,2016-08-06 01:40:00,2016-08-06,01:40:00,Saturday,1,40
1470447900,-0.36742641,0,2016-08-06 01:45:00,2016-08-06,01:45:00,Saturday,1,45
1470448200,-0.146567013,0,2016-08-06 01:50:00,2016-08-06,01:50:00,Saturday,1,50
1470448500,-0.256996711,0,2016-08-06 01:55:00,2016-08-06,01:55:00,Saturday,1,55
1470448800,-0.256996711,0,2016-08-06 02:00:00,2016-08-06,02:00:00,Saturday,2,0
1470449100,-0.256996711,0,2016-08-06 02:05:00,2016-08-06,02:05:00,Saturday,2,5
1470449400,-0.256996711,0,2016-08-06 02:10:00,2016-08-06,02:10:00,Saturday,2,10
1470449700,-0.256996711,0,2016-08-06 02:15:00,2016-08-06,02:15:00,Saturday,2,15
1470450000,-0.036137314,0,2016-08-06 02:20:00,2016-08-06,02:20:00,Saturday,2,20
1470450300,-0.256996711,0,2016-08-06 02:25:00,2016-08-06,02:25:00,Saturday,2,25
1470450600,-0.146567013,0,2016-08-06 02:30:00,2016-08-06,02:30:00,Saturday,2,30
1470450900,-0.146567013,0,2016-08-06 02:35:00,2016-08-06,02:35:00,Saturday,2,35
1470451200,-0.256996711,0,2016-08-06 02:40:00,2016-08-06,02:40:00,Saturday,2,40
1470451500,-0.036137314,0,2016-08-06 02:45:00,2016-08-06,02:45:00,Saturday,2,45
1470451800,-0.036137314,0,2016-08-06 02:50:00,2016-08-06,02:50:00,Saturday,2,50
1470452100,0.074292384,0,2016-08-06 02:55:00,2016-08-06,02:55:00,Saturday,2,55
1470452400,-0.146567013,0,2016-08-06 03:00:00,2016-08-06,03:00:00,Saturday,3,0
1470452700,-0.146567013,0,2016-08-06 03:05:00,2016-08-06,03:05:00,Saturday,3,5
1470453000,0.074292384,0,2016-08-06 03:10:00,2016-08-06,03:10:00,Saturday,3,10
1470453300,-0.146567013,0,2016-08-06 03:15:00,2016-08-06,03:15:00,Saturday,3,15
1470453600,-0.146567013,0,2016-08-06 03:20:00,2016-08-06,03:20:00,Saturday,3,20
1470453900,-0.146567013,0,2016-08-06 03:25:00,2016-08-06,03:25:00,Saturday,3,25
1470454200,-0.256996711,0,2016-08-06 03:30:00,2016-08-06,03:30:00,Saturday,3,30
1470454500,-0.146567013,0,2016-08-06 03:35:00,2016-08-06,03:35:00,Saturday,3,35
1470454800,-0.146567013,0,2016-08-06 03:40:00,2016-08-06,03:40:00,Saturday,3,40
1470455100,0.074292384,0,2016-08-06 03:45:00,2016-08-06,03:45:00,Saturday,3,45
1470455400,-0.036137314,0,2016-08-06 03:50:00,2016-08-06,03:50:00,Saturday,3,50
1470455700,-0.146567013,0,2016-08-06 03:55:00,2016-08-06,03:55:00,Saturday,3,55
1470456000,-0.036137314,0,2016-08-06 04:00:00,2016-08-06,04:00:00,Saturday,4,0
1470456300,-0.036137314,0,2016-08-06 04:05:00,2016-08-06,04:05:00,Saturday,4,5
1470456600,0.074292384,0,2016-08-06 04:10:00,2016-08-06,04:10:00,Saturday,4,10
1470456900,0.295151781,0,2016-08-06 04:15:00,2016-08-06,04:15:00,Saturday,4,15
1470457200,0.40558148,0,2016-08-06 04:20:00,2016-08-06,04:20:00,Saturday,4,20
1470457500,0.516011178,0,2016-08-06 04:25:00,2016-08-06,04:25:00,Saturday,4,25
1470457800,0.6264408770000001,0,2016-08-06 04:30:00,2016-08-06,04:30:00,Saturday,4,30
1470458100,0.516011178,0,2016-08-06 04:35:00,2016-08-06,04:35:00,Saturday,4,35
1470458400,0.295151781,0,2016-08-06 04:40:00,2016-08-06,04:40:00,Saturday,4,40
1470458700,0.40558148,0,2016-08-06 04:45:00,2016-08-06,04:45:00,Saturday,4,45
1470459000,0.40558148,0,2016-08-06 04:50:00,2016-08-06,04:50:00,Saturday,4,50
1470459300,0.736870575,0,2016-08-06 04:55:00,2016-08-06,04:55:00,Saturday,4,55
1470459600,0.6264408770000001,0,2016-08-06 05:00:00,2016-08-06,05:00:00,Saturday,5,0
1470459900,0.40558148,0,2016-08-06 05:05:00,2016-08-06,05:05:00,Saturday,5,5
1470460200,0.6264408770000001,0,2016-08-06 05:10:00,2016-08-06,05:10:00,Saturday,5,10
1470460500,0.6264408770000001,0,2016-08-06 05:15:00,2016-08-06,05:15:00,Saturday,5,15
1470460800,0.516011178,0,2016-08-06 05:20:00,2016-08-06,05:20:00,Saturday,5,20
1470461100,0.295151781,0,2016-08-06 05:25:00,2016-08-06,05:25:00,Saturday,5,25
1470461400,0.295151781,0,2016-08-06 05:30:00,2016-08-06,05:30:00,Saturday,5,30
1470461700,0.184722083,0,2016-08-06 05:35:00,2016-08-06,05:35:00,Saturday,5,35
1470462000,0.184722083,0,2016-08-06 05:40:00,2016-08-06,05:40:00,Saturday,5,40
1470462300,-0.036137314,0,2016-08-06 05:45:00,2016-08-06,05:45:00,Saturday,5,45
1470462600,0.074292384,0,2016-08-06 05:50:00,2016-08-06,05:50:00,Saturday,5,50
1470462900,-0.146567013,0,2016-08-06 05:55:00,2016-08-06,05:55:00,Saturday,5,55
1470463200,-0.146567013,0,2016-08-06 06:00:00,2016-08-06,06:00:00,Saturday,6,0
1470463500,-0.146567013,0,2016-08-06 06:05:00,2016-08-06,06:05:00,Saturday,6,5
1470463800,-0.036137314,0,2016-08-06 06:10:00,2016-08-06,06:10:00,Saturday,6,10
1470464100,-0.146567013,0,2016-08-06 06:15:00,2016-08-06,06:15:00,Saturday,6,15
1470464400,-0.036137314,0,2016-08-06 06:20:00,2016-08-06,06:20:00,Saturday,6,20
1470464700,-0.146567013,0,2016-08-06 06:25:00,2016-08-06,06:25:00,Saturday,6,25
1470465000,-0.036137314,0,2016-08-06 06:30:00,2016-08-06,06:30:00,Saturday,6,30
1470465300,-0.146567013,0,2016-08-06 06:35:00,2016-08-06,06:35:00,Saturday,6,35
1470465600,-0.146567013,0,2016-08-06 06:40:00,2016-08-06,06:40:00,Saturday,6,40
1470465900,-0.256996711,0,2016-08-06 06:45:00,2016-08-06,06:45:00,Saturday,6,45
1470466200,-0.146567013,0,2016-08-06 06:50:00,2016-08-06,06:50:00,Saturday,6,50
1470466500,-0.146567013,0,2016-08-06 06:55:00,2016-08-06,06:55:00,Saturday,6,55
1470466800,-0.146567013,0,2016-08-06 07:00:00,2016-08-06,07:00:00,Saturday,7,0
1470467100,-0.146567013,0,2016-08-06 07:05:00,2016-08-06,07:05:00,Saturday,7,5
1470467400,-0.036137314,0,2016-08-06 07:10:00,2016-08-06,07:10:00,Saturday,7,10
1470467700,-0.256996711,0,2016-08-06 07:15:00,2016-08-06,07:15:00,Saturday,7,15
1470468000,-0.146567013,0,2016-08-06 07:20:00,2016-08-06,07:20:00,Saturday,7,20
1470468300,-0.256996711,0,2016-08-06 07:25:00,2016-08-06,07:25:00,Saturday,7,25
1470468600,-0.146567013,0,2016-08-06 07:30:00,2016-08-06,07:30:00,Saturday,7,30
1470468900,-0.036137314,0,2016-08-06 07:35:00,2016-08-06,07:35:00,Saturday,7,35
1470469200,-0.036137314,0,2016-08-06 07:40:00,2016-08-06,07:40:00,Saturday,7,40
1470469500,-0.146567013,0,2016-08-06 07:45:00,2016-08-06,07:45:00,Saturday,7,45
1470469800,-0.036137314,0,2016-08-06 07:50:00,2016-08-06,07:50:00,Saturday,7,50
1470470100,0.074292384,0,2016-08-06 07:55:00,2016-08-06,07:55:00,Saturday,7,55
1470470400,-0.256996711,0,2016-08-06 08:00:00,2016-08-06,08:00:00,Saturday,8,0
1470470700,-0.146567013,0,2016-08-06 08:05:00,2016-08-06,08:05:00,Saturday,8,5
1470471000,-0.146567013,0,2016-08-06 08:10:00,2016-08-06,08:10:00,Saturday,8,10
1470471300,-0.146567013,0,2016-08-06 08:15:00,2016-08-06,08:15:00,Saturday,8,15
1470471600,-0.146567013,0,2016-08-06 08:20:00,2016-08-06,08:20:00,Saturday,8,20
1470471900,0.074292384,0,2016-08-06 08:25:00,2016-08-06,08:25:00,Saturday,8,25
1470472200,-0.146567013,0,2016-08-06 08:30:00,2016-08-06,08:30:00,Saturday,8,30
1470472500,-0.036137314,0,2016-08-06 08:35:00,2016-08-06,08:35:00,Saturday,8,35
1470472800,-0.036137314,0,2016-08-06 08:40:00,2016-08-06,08:40:00,Saturday,8,40
1470473100,-0.146567013,0,2016-08-06 08:45:00,2016-08-06,08:45:00,Saturday,8,45
1470473400,0.184722083,0,2016-08-06 08:50:00,2016-08-06,08:50:00,Saturday,8,50
1470473700,-0.146567013,0,2016-08-06 08:55:00,2016-08-06,08:55:00,Saturday,8,55
1470474000,-0.036137314,0,2016-08-06 09:00:00,2016-08-06,09:00:00,Saturday,9,0
1470474300,-0.036137314,0,2016-08-06 09:05:00,2016-08-06,09:05:00,Saturday,9,5
